 שם ישוב,סמל ישוב,מספר קלפי,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,יך,יץ,כ,ל,מחל,מרצ,נז,ני,נץ,ע,פה,ף,ףץ,קנ,קץ,רק,שס,Address,Latitude,Longitude,מס מפלגה הכי נבחרת,מפלגה הכי נבחרת
ירושלים,3000,1,654,465,15,450,1,275,0,0,0,0,4,0,0,0,0,4,0,28,0,1,0,0,0,0,0,0,1,31,0,105,"מעגלי הרי""ם לוין,27 ",31.803055,35.216529,2,ג
ירושלים,3000,2,519,302,7,295,0,175,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,20,0,93,"שמואל הנביא,83א",31.792386,35.223373,2,ג
ירושלים,3000,3,618,373,5,368,0,172,0,0,0,0,2,0,0,0,0,0,0,9,1,0,0,0,0,3,0,0,0,28,0,153,"מגן האלף,1 ",31.795147,35.223385,2,ג
ירושלים,3000,4,748,455,4,451,2,292,0,0,0,0,9,0,0,0,0,1,0,7,1,0,0,0,0,1,0,0,0,36,0,102,"פישל אהרן,29 ",31.794537,35.22041,2,ג
ירושלים,3000,5.1,432,100,2,98,0,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,19,"שבטי ישראל,27 ",31.784399,35.224796,2,ג
ירושלים,3000,5.2,335,68,1,67,0,43,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,9,"שבטי ישראל,27 ",31.784399,35.224796,2,ג
ירושלים,3000,6,604,301,5,296,0,209,0,0,0,0,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,21,0,58,"מגן האלף,1 ",31.795147,35.223385,2,ג
ירושלים,3000,7,588,333,15,318,0,82,0,1,0,0,2,0,0,0,0,2,0,15,0,0,0,0,0,0,0,1,0,49,0,166,"נטר,40 ",31.795197,35.225008,26,שס
ירושלים,3000,8,426,299,4,295,0,81,0,0,0,0,1,0,0,0,0,4,0,27,0,0,0,0,0,1,0,0,0,23,0,158,"מגן האלף,3 ",31.794847,35.222969,26,שס
ירושלים,3000,9,708,387,4,383,1,146,0,0,0,0,8,0,0,0,0,2,0,18,1,1,0,0,0,2,0,0,0,66,0,138,"פישל אהרן,29 ",31.794537,35.22041,2,ג
ירושלים,3000,10,653,416,5,411,0,200,0,0,0,0,2,0,0,0,0,1,1,11,2,0,0,0,0,0,0,0,0,47,0,147,"מגן האלף,3 ",31.794847,35.222969,2,ג
ירושלים,3000,11,735,399,2,397,0,153,0,0,0,0,2,0,0,0,0,2,1,25,0,0,0,0,0,0,0,0,2,62,0,150,"שמעון הצדיק,23 ",31.794067,35.223988,2,ג
ירושלים,3000,12,638,253,4,249,2,55,0,0,0,0,5,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,72,0,98,"שמעון הצדיק,23 ",31.794067,35.223988,26,שס
ירושלים,3000,13,576,249,0,249,0,78,0,0,0,0,3,0,0,0,0,1,3,8,0,1,0,0,0,0,0,0,1,37,0,117,"שמעון הצדיק,23 ",31.794067,35.223988,26,שס
ירושלים,3000,14.1,421,162,0,162,0,77,0,0,0,0,3,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,29,0,48,"שמעון הצדיק,23 ",31.794067,35.223988,2,ג
ירושלים,3000,14.2,343,132,0,132,1,90,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,13,0,22,"שמעון הצדיק,23 ",31.794067,35.223988,2,ג
ירושלים,3000,15.1,429,109,2,107,0,73,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,27,0,5,"דבורה הנביאה,2 ",31.784221,35.223904,2,ג
ירושלים,3000,15.2,356,75,0,75,0,54,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,10,0,2,"דבורה הנביאה,2 ",31.784221,35.223904,2,ג
ירושלים,3000,16.1,440,136,0,136,4,30,0,0,0,0,14,0,0,0,0,7,5,52,0,5,0,0,0,9,0,0,0,5,0,5,"הנביאים,42 ",31.783854,35.222803,14,מחל
ירושלים,3000,16.2,340,69,0,69,2,22,0,0,0,0,5,0,0,0,0,4,0,27,0,0,0,0,0,4,0,0,2,1,0,2,"הנביאים,42 ",31.783854,35.222803,14,מחל
ירושלים,3000,17.1,433,77,3,74,1,30,0,0,0,0,3,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,1,16,0,9,"הנביאים,42 ",31.783854,35.222803,2,ג
ירושלים,3000,17.2,352,38,0,38,0,24,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,7,0,2,"הנביאים,42 ",31.783854,35.222803,2,ג
ירושלים,3000,18,565,149,1,148,2,82,0,0,0,0,3,0,0,0,0,2,1,12,1,0,0,0,0,0,0,1,0,25,0,19,"שבטי ישראל,27 ",31.784399,35.224796,2,ג
ירושלים,3000,19,559,429,3,426,3,110,0,0,0,0,2,0,0,0,0,7,2,14,0,0,0,0,0,2,0,0,0,51,0,235,"מגן האלף,3 ",31.794847,35.222969,26,שס
ירושלים,3000,20,654,204,6,198,2,151,0,0,0,0,2,0,0,0,0,0,0,14,1,0,0,0,0,1,0,0,0,12,0,15,"אביגדורי,3 ",31.785448,35.21963,2,ג
ירושלים,3000,21,540,434,9,425,1,81,0,0,0,0,4,0,0,0,0,1,0,22,1,0,0,0,0,1,0,0,3,59,0,252,"מגן האלף,3 ",31.794847,35.222969,26,שס
ירושלים,3000,22,713,435,4,431,2,234,0,0,0,0,4,0,0,0,0,1,0,23,0,0,0,0,0,1,0,0,2,42,0,122,"שמואל הנביא,83א",31.792386,35.223373,2,ג
ירושלים,3000,23,476,319,12,307,1,175,0,0,0,0,2,0,0,0,0,1,0,12,1,0,0,0,0,0,0,0,2,25,0,88,"שמואל הנביא,83א",31.792386,35.223373,2,ג
ירושלים,3000,24,504,367,3,364,3,68,0,0,0,0,4,0,0,0,0,2,0,22,0,0,0,0,0,0,0,0,0,64,0,201,"מגן האלף,3 ",31.794847,35.222969,26,שס
ירושלים,3000,25,726,413,10,403,0,284,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,14,1,86,"מגן האלף,1 ",31.795147,35.223385,2,ג
ירושלים,3000,26,575,355,6,349,0,217,0,0,0,0,11,0,0,0,0,0,0,21,0,1,0,0,0,2,0,1,0,33,0,63,"נטר,40 ",31.795197,35.225008,2,ג
ירושלים,3000,27,727,521,8,513,0,413,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,20,1,68,"אהלי יוסף,15 ",31.796567,35.216583,2,ג
ירושלים,3000,28.1,419,288,9,279,0,126,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,30,0,113,"אהלי יוסף,15 ",31.796567,35.216583,2,ג
ירושלים,3000,28.2,342,232,3,229,0,118,0,0,0,0,2,0,0,0,0,2,1,13,0,1,0,0,0,0,0,0,0,14,0,78,"אהלי יוסף,15 ",31.796567,35.216583,2,ג
ירושלים,3000,29,672,365,3,362,0,234,0,0,0,0,2,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,18,0,92,"מגן האלף,1 ",31.795147,35.223385,2,ג
ירושלים,3000,30,139,96,0,96,1,29,0,0,0,0,28,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,7,1,1,"ירמיהו,5 ",31.792334,35.209964,2,ג
ירושלים,3000,32,429,173,1,172,0,63,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,40,0,63,"שמעון הצדיק,23 ",31.794067,35.223988,2,ג
ירושלים,3000,41.1,402,119,4,115,1,67,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,17,0,27,"אביגדורי,3 ",31.785448,35.21963,2,ג
ירושלים,3000,41.2,354,87,1,86,0,38,0,0,0,0,5,0,0,0,0,0,0,7,1,0,0,0,0,0,0,2,1,13,0,19,"אביגדורי,3 ",31.785448,35.21963,2,ג
ירושלים,3000,42,695,235,0,235,1,153,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,69,"אביגדורי,3 ",31.785448,35.21963,2,ג
ירושלים,3000,43.1,409,171,2,169,0,98,0,0,0,0,2,0,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,17,0,43,"שמעון הצדיק,23 ",31.794067,35.223988,2,ג
ירושלים,3000,43.2,317,126,2,124,1,71,0,0,0,0,1,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0,8,0,37,"שמעון הצדיק,23 ",31.794067,35.223988,2,ג
ירושלים,3000,44,596,303,4,299,1,210,0,0,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,23,0,58,"מלכי ישראל,57 ",31.789846,35.213502,2,ג
ירושלים,3000,45,656,363,8,355,1,234,0,0,0,1,0,0,0,0,0,1,0,15,2,1,0,0,0,0,0,1,0,28,0,71,"מלכי ישראל,57 ",31.789846,35.213502,2,ג
ירושלים,3000,46,713,383,13,370,0,281,0,0,0,0,4,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,20,0,54,"פישל אהרן,29 ",31.794537,35.22041,2,ג
ירושלים,3000,47,728,405,5,400,1,268,0,0,0,0,2,0,0,0,0,4,0,11,0,0,0,0,0,2,0,0,0,25,0,87,"פישל אהרן,29 ",31.794537,35.22041,2,ג
ירושלים,3000,48,527,344,4,340,0,240,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,34,0,55,"אהלי יוסף,15 ",31.796567,35.216583,2,ג
ירושלים,3000,49,708,499,1,498,8,297,0,0,0,0,5,0,0,0,0,1,1,25,1,0,0,0,0,0,0,0,2,35,0,123,"ילין דוד,41 ",31.786663,35.214109,2,ג
ירושלים,3000,50,587,426,2,424,6,242,0,0,0,0,3,0,0,0,0,2,0,29,2,0,0,0,0,2,0,0,0,30,0,108,"ירמיהו,5 ",31.792334,35.209964,2,ג
ירושלים,3000,51,748,502,5,497,7,189,2,0,0,0,22,0,0,0,0,6,6,47,3,0,0,0,0,11,0,1,1,53,1,148,"ילין דוד,41 ",31.786663,35.214109,2,ג
ירושלים,3000,52,568,389,4,385,2,240,0,0,0,0,1,0,0,0,0,2,0,14,1,0,0,0,0,0,0,0,1,37,0,87,"ירמיהו,5 ",31.792334,35.209964,2,ג
ירושלים,3000,53.1,372,265,5,260,1,125,0,0,0,0,4,0,0,0,0,2,0,9,0,0,0,0,0,1,0,0,0,32,0,86,"מלכי ישראל,57 ",31.789846,35.213502,2,ג
ירושלים,3000,53.2,300,200,1,199,2,113,0,0,0,0,2,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,15,0,56,"מלכי ישראל,57 ",31.789846,35.213502,2,ג
ירושלים,3000,54,527,340,4,336,2,178,0,0,0,0,6,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,2,44,0,95,"מלכי ישראל,57 ",31.789846,35.213502,2,ג
ירושלים,3000,55,567,359,3,356,0,174,0,0,0,0,10,0,0,0,0,2,0,9,2,0,0,0,0,1,0,0,2,50,0,106,"מלכי ישראל,57 ",31.789846,35.213502,2,ג
ירושלים,3000,56.1,430,273,2,271,3,119,0,0,0,0,1,0,0,0,0,1,0,16,1,0,0,0,0,0,0,1,1,25,0,103,"פרי חדש,1 ",31.787198,35.2172,2,ג
ירושלים,3000,56.2,341,176,0,176,0,80,0,0,0,0,1,0,0,0,0,0,0,14,1,0,0,0,0,1,0,0,0,22,0,57,"פרי חדש,1 ",31.787198,35.2172,2,ג
ירושלים,3000,57,637,332,5,327,1,190,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,28,0,93,"מלכי ישראל,57 ",31.789846,35.213502,2,ג
ירושלים,3000,58,628,283,3,280,1,173,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,25,0,60,"פרי חדש,1 ",31.787198,35.2172,2,ג
ירושלים,3000,59,657,484,10,474,2,352,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,2,0,0,1,21,0,91,"עזרת תורה,45 ",31.798774,35.215833,2,ג
ירושלים,3000,60,610,294,3,291,8,141,0,0,0,0,4,0,0,0,0,0,0,17,2,1,0,0,0,0,0,0,1,43,0,74,"פרי חדש,1 ",31.787198,35.2172,2,ג
ירושלים,3000,61,532,276,5,271,4,112,0,0,0,0,4,0,1,0,0,7,0,21,1,0,0,0,0,2,0,0,0,45,0,74,"פרי חדש,1 ",31.787198,35.2172,2,ג
ירושלים,3000,62,518,184,3,181,0,160,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,8,"עזרת תורה,45 ",31.798774,35.215833,2,ג
ירושלים,3000,63,600,431,15,416,2,299,0,0,0,0,5,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,18,0,85,"עזרת תורה,45 ",31.798774,35.215833,2,ג
ירושלים,3000,64,667,435,14,421,0,388,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,9,0,18,"עזרת תורה,45 ",31.798774,35.215833,2,ג
ירושלים,3000,65,532,342,22,320,3,272,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,9,0,26,"שפע חיים,1 ",31.797759,35.212901,2,ג
ירושלים,3000,66,579,451,0,451,1,443,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,"סורוצקין,38 ",31.798303,35.205776,2,ג
ירושלים,3000,67,491,194,0,194,0,141,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,34,"שפע חיים,1 ",31.797759,35.212901,2,ג
ירושלים,3000,81,533,274,3,271,16,116,0,0,0,0,4,0,0,0,0,6,0,14,7,0,0,0,0,5,0,0,2,42,0,59,"אביגדורי,3 ",31.785448,35.21963,2,ג
ירושלים,3000,82,486,161,2,159,27,50,3,0,0,0,7,0,0,0,0,6,0,24,19,0,0,0,1,2,0,0,2,9,0,9,"שבטי ישראל,22 ",31.78213,35.224596,2,ג
ירושלים,3000,83,684,318,3,315,50,12,3,0,0,0,37,0,0,0,0,12,1,94,35,0,0,0,0,22,0,0,7,26,0,16,"רבי עקיבא,11 ",31.779047,35.217942,14,מחל
ירושלים,3000,84,729,349,8,341,38,12,9,0,0,0,34,0,0,0,0,21,12,90,47,0,0,0,2,26,0,0,8,18,0,24,"הלל,17 ",31.780313,35.217301,14,מחל
ירושלים,3000,85,401,240,1,239,38,19,2,0,0,0,38,0,0,0,0,14,1,64,31,0,0,0,0,8,0,0,3,16,0,5,"הקרן הקיימת,14 ",31.776808,35.214499,14,מחל
ירושלים,3000,86,550,286,2,284,56,5,2,0,0,0,29,0,0,0,0,16,5,87,37,0,0,0,0,24,2,0,6,12,0,3,"רבי עקיבא,7 ",31.77951,35.218214,14,מחל
ירושלים,3000,87,396,237,1,236,53,9,7,0,0,0,38,0,0,0,0,4,3,72,25,0,0,0,0,14,0,1,0,7,0,3,"הקרן הקיימת,14 ",31.776808,35.214499,14,מחל
ירושלים,3000,88,549,266,2,264,55,1,5,0,0,0,19,0,0,0,0,16,8,75,42,0,0,0,0,13,0,0,8,8,0,14,"רבי עקיבא,7 ",31.77951,35.218214,14,מחל
ירושלים,3000,89,577,167,1,166,40,4,3,0,0,0,25,0,0,0,0,7,0,44,18,0,0,0,0,6,0,0,2,8,0,9,"רבי עקיבא,7 ",31.77951,35.218214,14,מחל
ירושלים,3000,90,442,245,2,243,57,9,3,0,0,0,24,0,0,0,0,10,6,52,57,0,0,0,0,13,0,0,2,5,1,4,"רבי עקיבא,7 ",31.77951,35.218214,1,אמת
ירושלים,3000,93,362,234,1,233,26,16,6,0,0,0,24,0,0,0,0,16,3,73,18,0,0,0,0,10,0,0,9,16,0,16,"רבי עקיבא,11 ",31.779047,35.217942,14,מחל
ירושלים,3000,94,413,188,0,188,36,5,6,0,0,0,19,0,0,0,0,11,8,51,22,2,0,0,2,8,0,0,6,4,0,8,"נרקיס,11 ",31.779083,35.212821,14,מחל
ירושלים,3000,116,729,363,0,363,2,100,0,0,0,0,8,0,0,0,0,1,0,20,2,1,0,0,0,2,0,0,1,146,0,80,"שבטי ישראל,22 ",31.78213,35.224596,24,קץ
ירושלים,3000,117,568,280,3,277,7,51,2,0,1,0,6,0,0,0,0,4,0,37,6,0,0,1,0,3,0,0,2,99,0,58,"שבטי ישראל,22 ",31.78213,35.224596,24,קץ
ירושלים,3000,118,485,234,1,233,20,41,5,0,0,0,8,0,0,0,0,2,1,64,15,0,0,1,0,2,0,1,0,38,0,35,"שבטי ישראל,22 ",31.78213,35.224596,14,מחל
ירושלים,3000,119,473,284,3,281,28,14,6,0,0,0,8,0,0,0,0,27,2,114,32,0,0,0,0,7,0,0,2,25,0,16,"שבטי ישראל,22 ",31.78213,35.224596,14,מחל
ירושלים,3000,120,734,241,0,241,0,82,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,37,0,108,"שמעון הצדיק,23 ",31.794067,35.223988,26,שס
ירושלים,3000,131,513,238,3,235,39,8,4,0,0,0,26,0,0,0,0,16,2,64,33,0,0,0,0,13,0,0,3,18,0,9,"יצחק אלחנן,4 ",31.770525,35.221025,14,מחל
ירושלים,3000,132,732,381,6,375,67,19,7,0,0,0,45,0,0,0,0,12,7,91,58,1,0,0,0,21,0,0,4,12,2,29,"יצחק אלחנן,4 ",31.770525,35.221025,14,מחל
ירושלים,3000,133,444,270,56,214,55,3,2,0,0,0,19,0,0,0,0,10,1,69,36,0,0,0,0,8,0,0,0,9,0,2,"יצחק אלחנן,4 ",31.770525,35.221025,14,מחל
ירושלים,3000,134,447,247,3,244,55,2,11,0,0,0,19,0,0,0,0,13,3,72,46,0,0,0,0,8,1,0,1,7,2,4,"יצחק אלחנן,4 ",31.770525,35.221025,14,מחל
ירושלים,3000,135,588,342,3,339,80,19,4,0,0,0,43,0,0,0,0,13,3,91,35,1,0,0,0,24,0,0,3,16,1,6,"כט' בנובמבר,13 ",31.766343,35.215624,14,מחל
ירושלים,3000,137,734,426,4,422,110,13,7,0,0,0,44,0,0,0,0,21,4,98,92,2,0,0,0,19,0,0,3,5,0,4,"יצחק אלחנן,4 ",31.770525,35.221025,1,אמת
ירושלים,3000,149,697,420,0,420,103,15,1,0,0,0,61,0,0,0,0,18,4,95,76,3,0,0,0,23,0,0,4,13,1,3,"הגדוד העברי,22 ",31.767031,35.214505,1,אמת
ירושלים,3000,150,668,399,3,396,89,7,5,0,0,0,74,0,0,0,0,24,3,83,52,2,0,0,0,36,0,0,5,14,0,2,"בן לברט,15 ",31.770876,35.20999,1,אמת
ירושלים,3000,151,590,367,2,365,111,9,6,0,0,0,26,0,0,0,0,21,1,75,81,0,0,0,0,18,0,0,3,14,0,0,"בן לברט,15 ",31.770876,35.20999,1,אמת
ירושלים,3000,154,741,482,0,482,130,18,1,0,0,0,57,0,0,0,0,33,2,111,89,1,0,0,0,21,0,1,2,16,0,0,"בן לברט,15 ",31.770876,35.20999,1,אמת
ירושלים,3000,155,539,333,0,333,91,10,9,0,0,0,48,0,0,0,0,15,6,67,59,0,0,0,0,14,0,0,0,8,0,6,"כט' בנובמבר,13 ",31.766343,35.215624,1,אמת
ירושלים,3000,157,534,330,3,327,81,9,1,0,0,0,47,0,0,0,0,18,0,71,63,0,0,0,0,11,0,0,5,13,0,8,"בן לברט,15 ",31.770876,35.20999,1,אמת
ירושלים,3000,158,526,313,3,310,75,24,3,0,0,0,42,0,0,0,0,16,3,66,48,0,0,0,0,16,0,0,4,12,0,1,"בן לברט,15 ",31.770876,35.20999,1,אמת
ירושלים,3000,159,583,351,0,351,100,15,6,0,0,0,40,0,0,0,0,20,5,70,66,0,0,0,0,11,0,1,3,13,0,1,"בן לברט,15 ",31.770876,35.20999,1,אמת
ירושלים,3000,161.1,387,246,0,246,46,26,6,0,0,0,30,0,0,0,0,12,1,78,20,0,0,0,0,16,0,0,1,5,1,4,"הקרן הקיימת,14 ",31.776808,35.214499,14,מחל
ירושלים,3000,161.2,249,138,0,138,32,20,1,0,0,0,18,0,0,0,0,3,0,30,12,0,0,0,0,7,1,0,1,12,0,1,"הקרן הקיימת,14 ",31.776808,35.214499,1,אמת
ירושלים,3000,162,587,358,0,358,83,33,2,0,0,0,49,0,0,0,0,27,2,85,45,1,0,0,1,18,1,0,3,4,0,4,"הקרן הקיימת,14 ",31.776808,35.214499,14,מחל
ירושלים,3000,165,668,401,2,399,66,60,4,0,0,0,50,0,0,0,0,10,2,78,53,1,0,0,0,12,0,1,4,39,0,19,"אוסישקין,38 ",31.7783,35.212431,14,מחל
ירושלים,3000,171,478,308,9,299,53,50,1,0,0,0,29,0,0,0,0,8,0,106,6,2,0,0,0,13,1,0,2,23,0,5,"אוסישקין,38 ",31.7783,35.212431,14,מחל
ירושלים,3000,172,386,205,4,201,19,28,0,0,0,0,25,0,0,0,0,4,0,91,2,0,0,0,0,6,0,1,1,18,0,6,"אוסישקין,38 ",31.7783,35.212431,14,מחל
ירושלים,3000,186,697,401,2,399,15,122,1,0,0,0,50,0,0,0,0,9,1,81,19,0,0,0,0,1,0,2,2,63,0,33,"אוסישקין,38 ",31.7783,35.212431,2,ג
ירושלים,3000,188,456,285,3,282,52,16,10,1,0,0,39,0,0,0,0,14,3,62,30,1,0,0,0,7,0,1,5,28,0,13,"לוד,20 ",31.779879,35.209997,14,מחל
ירושלים,3000,191,430,275,0,275,43,3,3,0,0,0,28,0,0,0,0,16,5,75,48,0,0,0,0,8,0,0,4,14,0,28,"לוד,20 ",31.779879,35.209997,14,מחל
ירושלים,3000,192,532,309,4,305,54,21,4,0,0,0,37,0,0,0,0,19,3,69,33,1,0,0,0,18,0,0,16,15,0,15,"לוד,20 ",31.779879,35.209997,14,מחל
ירושלים,3000,193.1,337,222,4,218,8,114,0,0,0,0,17,0,0,0,0,3,1,28,5,1,0,0,0,1,0,0,2,14,0,24,"נרקיס,11 ",31.779083,35.212821,2,ג
ירושלים,3000,193.2,271,181,4,177,15,92,0,0,0,0,12,0,0,0,0,4,1,28,2,0,0,0,0,0,0,0,0,9,0,14,"נרקיס,11 ",31.779083,35.212821,2,ג
ירושלים,3000,194,420,278,2,276,41,12,4,0,0,0,34,0,0,0,0,24,3,87,26,0,0,0,0,11,0,0,3,7,0,24,"לוד,20 ",31.779879,35.209997,14,מחל
ירושלים,3000,195,432,243,0,243,39,9,4,0,0,0,28,0,0,0,0,15,2,69,21,1,0,0,0,11,0,0,8,27,0,9,"הלל,17 ",31.780313,35.217301,14,מחל
ירושלים,3000,196,722,440,2,438,66,24,3,0,0,0,69,0,0,0,0,18,2,94,54,0,1,0,0,13,0,1,4,63,0,26,"הלל,17 ",31.780313,35.217301,14,מחל
